as_of,eval_start,eval_end,val_ic,portfolio_return,benchmark_return,excess_return,n_holdings,max_weight,top_5,diagnostics
2025-07-04,2025-07-07,2025-07-11,-0.031473355291043184,0.012574888526610073,0.019562762679450785,-0.006987874152840712,50,0.0392156862745098,"688520,688702,688295,002670,688183",{}
2025-07-11,2025-07-14,2025-07-18,0.04607999582730921,0.021936577111280893,0.012034187705188604,0.00990238940609229,50,0.0392156862745098,"688248,300972,688336,688183,688520",{}
2025-07-18,2025-07-21,2025-07-25,0.06555340661222872,0.029197967701014096,0.03278586663737526,-0.0035878989363611648,50,0.0392156862745098,"003035,600606,688525,688520,601231",{}
2025-07-25,2025-07-28,2025-08-01,0.0467930610947825,-0.008494393083141248,-0.013713588707584434,0.005219195624443186,50,0.0392156862745098,"688520,603179,002130,688375,688425",{}
2025-08-01,2025-08-04,2025-08-08,0.07861949006031178,0.027650305342231955,0.017752363073398003,0.009897942268833951,50,0.0392156862745098,"688520,600606,002130,688166,000426",{}
2025-08-08,2025-08-11,2025-08-15,0.12035170918579514,0.07642878291527412,0.03875543607179566,0.037673346843478464,50,0.0392156862745098,"688018,688520,688266,002821,002294",{}
2025-08-15,2025-08-18,2025-08-22,0.08722631376730083,0.03348849702143593,0.03871116544392472,-0.005222668422488794,50,0.0392156862745098,"688192,688425,600528,002294,688166",{}
2025-08-22,2025-08-25,2025-08-29,0.13110393967111061,0.04093464197022365,0.032405094237053955,0.008529547733169697,50,0.0392156862745098,"600208,002265,600967,688192,300558",{}
2025-08-29,2025-09-01,2025-09-05,0.10399059005947675,-0.015339411510474528,-0.01845401339193309,0.0031146018814585605,50,0.0392156862745098,"688192,002294,688183,300570,688615",{}
2025-09-05,2025-09-08,2025-09-12,0.05954718025368442,0.05555876528925048,0.033815098251318565,0.021743667037931916,50,0.0392156862745098,"688297,600208,688281,600967,688778",{}
2025-09-12,2025-09-15,2025-09-19,0.020841011280918774,0.011535903444723961,0.0031618345859654173,0.008374068858758544,50,0.0392156862745098,"688295,688387,688336,002558,300558",{}
2025-09-19,2025-09-22,2025-09-26,0.06574051835952996,-0.019939452781468265,0.009840804122644542,-0.029780256904112807,50,0.0392156862745098,"601099,688629,688234,600967,002265",{}
2025-09-26,2025-09-29,2025-10-13,0.19073524152929472,-0.0032919817391294,0.018734244903714448,-0.022026226642843847,50,0.0392156862745098,"688234,300763,688166,603228,002080",{}
2025-10-13,2025-10-14,2025-10-20,0.11664805873747049,-0.056117544376124075,-0.041607854280122925,-0.01450969009600115,50,0.0392156862745098,"601212,603228,301308,002080,688122",{}
2025-10-20,2025-10-21,2025-10-27,-0.11792444663533745,0.05548143470589879,0.04381453032763627,0.011666904378262517,50,0.0392156862745098,"002402,002156,002202,000021,600801",{}
2025-10-27,2025-10-28,2025-11-03,-0.1927913732614719,-0.013053508388915627,-0.006205523109350297,-0.00684798527956533,50,0.0392156862745098,"300857,603156,002402,002409,000021",{}
2025-11-03,2025-11-04,2025-11-10,0.10242335873709682,-0.01367650075095462,0.0013909946832395548,-0.015067495434194176,50,0.0392156862745098,"688122,000021,688336,300136,300390",{}
2025-11-10,2025-11-11,2025-11-17,0.018600215806648092,-0.011307522436356106,-0.014767691176859055,0.0034601687405029485,50,0.0392156862745098,"300390,601179,603228,300339,600095",{}
2025-11-17,2025-11-18,2025-11-24,-0.00842984718664094,-0.08210768655073838,-0.05063817912911195,-0.031469507421626436,50,0.0392156862745098,"002126,001221,300037,000933,002738",{}
2025-11-24,2025-11-25,2025-12-01,-0.07253504046237054,0.041106221959585944,0.033901172316182615,0.007205049643403329,50,0.0392156862745098,"300390,300058,603225,000878,600095",{}
2025-12-01,2025-12-02,2025-12-08,-0.08964266800996787,0.02177156049219971,0.009931944320845654,0.011839616171354057,50,0.0392156862745098,"300054,300339,002080,300395,300751",{}
2025-12-08,2025-12-09,2025-12-15,-0.057701816292995235,0.0024875149506368086,-0.008143057933315379,0.010630572883952187,50,0.0392156862745098,"003031,000426,002402,300751,002080",{}
2025-12-15,2025-12-16,2025-12-22,0.07325160920226961,0.030931384412348748,0.019918436449337218,0.01101294796301153,50,0.0392156862745098,"300285,688172,000426,000878,603699",{}
2025-12-22,2025-12-23,2025-12-29,0.09755133386728587,0.032490561230466175,0.02411275830003623,0.008377802930429945,50,0.0392156862745098,"300285,688387,601168,300058,301358",{}
2025-12-29,2025-12-30,2026-01-07,0.15748588383465387,0.1273367232034814,0.05981564110103954,0.06752108210244187,50,0.0392156862745098,"300136,300285,688387,688525,301611",{}
2026-01-07,2026-01-08,2026-01-14,0.32425879206089453,0.05240427972001724,0.04477604169708971,0.00762823802292753,50,0.0392156862745098,"000559,688037,002851,601168,600312",{}
2026-01-14,2026-01-15,2026-01-21,0.21234894024702386,0.02975667159437643,0.013663118610225844,0.016093552984150584,50,0.0392156862745098,"688375,688281,002281,688568,688318",{}
2026-01-21,2026-01-22,2026-01-28,0.16364643001274715,0.07757631032287754,0.03130065503908663,0.046275655283790906,50,0.0392156862745098,"688281,002738,002281,688375,002837",{}
2026-01-28,2026-01-29,2026-02-04,0.11387649283826784,-0.053478436522816135,-0.0351239669421487,-0.018354469580667436,50,0.0392156862745098,"688002,000426,688375,300346,688702",{}
2026-02-04,2026-02-05,2026-02-11,-0.12460752577741203,0.02004542281911477,0.0032237397574204074,0.016821683061694362,50,0.0392156862745098,"002335,002281,002624,002409,000400",{}
2026-02-11,2026-02-12,2026-02-26,-0.21277880433907542,0.056446732097853274,0.027793688807012495,0.028653043290840778,50,0.0392156862745098,"603920,002837,601179,688361,002851",{}
2026-02-26,2026-02-27,2026-03-05,0.07791001966377878,-0.04097614250387939,-0.028986647059043524,-0.011989495444835865,50,0.0392156862745098,"002851,603920,301308,688347,605358",{}
2026-03-05,2026-03-06,2026-03-12,0.15359000051465582,-0.015004661087763356,0.006053672502347007,-0.021058333590110362,50,0.0392156862745098,"300395,601179,300604,603688,605358",{}
2026-03-12,2026-03-13,2026-03-19,-0.058973407621732796,-0.0937507179188155,-0.05770484068850279,-0.0360458772303127,50,0.0392156862745098,"300058,002261,003031,600673,002756",{}
2026-03-19,2026-03-20,2026-03-26,-0.16121825795716616,-0.03663157030248326,-0.029828274146924794,-0.006803296155558469,50,0.0392156862745098,"688052,000400,000657,600312,600021",{}
2026-03-26,2026-03-27,2026-04-02,-0.2083075555210149,-0.031996343328938755,-0.00482025299229405,-0.027176090336644705,50,0.0392156862745098,"688172,000703,603606,601179,300604",{}
2026-04-02,2026-04-03,2026-04-10,-0.10105659128141793,0.0823079320162267,0.04787087098419485,0.034437061032031854,50,0.0392156862745098,"688520,600673,003031,002837,688347",{}
2026-04-10,2026-04-13,2026-04-17,0.09221467103133266,0.07761013167898102,0.03072126825663024,0.04688886342235078,50,0.0392156862745098,"000657,600549,300857,603920,002335",{}
