as_of,eval_start,eval_end,val_ic,portfolio_return,benchmark_return,excess_return,n_holdings,max_weight,top_5,diagnostics
2025-07-04,2025-07-07,2025-07-11,-0.034726112306093904,0.017803046293586065,0.019562762679450785,-0.00175971638586472,20,0.05,"688520,688192,301536,688336,002080",{}
2025-07-11,2025-07-14,2025-07-18,0.06101697488612039,0.024792911296787856,0.012034187705188604,0.012758723591599252,20,0.05,"600562,688183,002281,688349,002583",{}
2025-07-18,2025-07-21,2025-07-25,0.06460832724932553,0.03104503278273031,0.03278586663737526,-0.0017408338546449492,20,0.05,"688525,603486,002558,688100,688819",{}
2025-07-25,2025-07-28,2025-08-01,0.09940142260674283,-0.008211167628612286,-0.013713588707584434,0.005502421078972149,20,0.05,"688520,688425,002558,600606,600927",{}
2025-08-01,2025-08-04,2025-08-08,0.07889910790172994,0.026404818367825003,0.017752363073398003,0.008652455294427,20,0.05,"688425,002130,688520,600927,688166",{}
2025-08-08,2025-08-11,2025-08-15,0.09955994359540118,0.09761457330031575,0.03875543607179566,0.0588591372285201,20,0.05,"688018,688266,002410,600927,688520",{}
2025-08-15,2025-08-18,2025-08-22,0.11396222903750397,0.04610598830161671,0.03871116544392472,0.007394822857691989,20,0.05,"688425,300390,688347,601699,688702",{}
2025-08-22,2025-08-25,2025-08-29,0.14668934627055383,0.03564325974633074,0.032405094237053955,0.0032381655092767817,20,0.05,"600967,002126,002080,688778,301200",{}
2025-08-29,2025-09-01,2025-09-05,0.07645777926345271,-0.0073699148879475,-0.01845401339193309,0.011084098503985588,20,0.05,"300570,600208,688281,688166,688615",{}
2025-09-05,2025-09-08,2025-09-12,0.05658155639519517,0.04617705388367557,0.033815098251318565,0.012361955632357008,20,0.05,"688297,002265,001389,600498,002281",{}
2025-09-12,2025-09-15,2025-09-19,-0.07717676318814747,0.01871824800847772,0.0031618345859654173,0.015556413422512301,20,0.05,"002138,600673,300395,300570,002558",{}
2025-09-19,2025-09-22,2025-09-26,0.0684359793437087,-0.021474309698395266,0.009840804122644542,-0.03131511382103981,20,0.05,"688234,688295,002821,688629,601099",{}
