as_of,eval_start,eval_end,val_ic,portfolio_return,benchmark_return,excess_return,n_holdings,max_weight,top_5,diagnostics
2025-07-04,2025-07-07,2025-07-11,-0.019672006615484797,0.00891195354329375,0.019562762679450785,-0.010650809136157034,50,0.0392156862745098,"688295,688702,688520,600562,688192",{}
2025-07-11,2025-07-14,2025-07-18,0.062804961345288,0.018149711558548363,0.012034187705188604,0.006115523853359759,50,0.0392156862745098,"688183,688248,688192,688349,688375",{}
2025-07-18,2025-07-21,2025-07-25,0.05869835255500009,0.03135984812572667,0.03278586663737526,-0.0014260185116485927,50,0.0392156862745098,"688525,688349,688100,300888,301536",{}
2025-07-25,2025-07-28,2025-08-01,0.046751336966980195,-0.006730090700634881,-0.013713588707584434,0.006983498006949553,50,0.0392156862745098,"688520,603179,688778,688336,600927",{}
2025-08-01,2025-08-04,2025-08-08,0.07372887984193144,0.02433231733495991,0.017752363073398003,0.0065799542615619065,50,0.0392156862745098,"688520,688166,300857,600562,601212",{}
2025-08-08,2025-08-11,2025-08-15,0.10035389692701942,0.07081937100211025,0.03875543607179566,0.03206393493031459,50,0.0392156862745098,"688018,002821,688520,002153,600927",{}
2025-08-15,2025-08-18,2025-08-22,0.08622747922614467,0.04312019931436203,0.03871116544392472,0.004409033870437305,50,0.0392156862745098,"688192,688425,688347,688166,300390",{}
2025-08-22,2025-08-25,2025-08-29,0.14297033738449771,0.03939048822097542,0.032405094237053955,0.006985393983921465,50,0.0392156862745098,"002265,600967,002837,300570,688192",{}
2025-08-29,2025-09-01,2025-09-05,0.08479407090864909,-0.0018460612545008804,-0.01845401339193309,0.016607952137432207,50,0.0392156862745098,"688709,300450,600208,688192,688615",{}
2025-09-05,2025-09-08,2025-09-12,0.04896465861749074,0.045899572750743085,0.033815098251318565,0.01208447449942452,50,0.0392156862745098,"600967,002126,688322,001389,002402",{}
2025-09-12,2025-09-15,2025-09-19,-0.016188484386499634,0.016244404053466683,0.0031618345859654173,0.013082569467501266,50,0.0392156862745098,"002265,688166,600435,600095,300558",{}
2025-09-19,2025-09-22,2025-09-26,0.09330886563038347,-0.0010141188517785336,0.009840804122644542,-0.010854922974423076,50,0.0392156862745098,"688234,300601,002821,688322,300763",{}
2025-09-26,2025-09-29,2025-10-13,0.19093507175609734,-0.006865534484051696,0.018734244903714448,-0.02559977938776614,50,0.0392156862745098,"300763,688234,688166,002080,603228",{}
2025-10-13,2025-10-14,2025-10-20,0.0693313595354066,-0.0479359291501544,-0.041607854280122925,-0.0063280748700314735,50,0.0392156862745098,"002080,603228,300857,003021,603444",{}
2025-10-20,2025-10-21,2025-10-27,-0.17402172455990741,0.07271778279419386,0.04381453032763627,0.02890325246655759,50,0.0392156862745098,"300073,688019,300857,688525,002202",{}
2025-10-27,2025-10-28,2025-11-03,-0.1615307581215404,-0.007241889705428218,-0.006205523109350297,-0.001036366596077921,50,0.0392156862745098,"000021,300073,601611,688122,002402",{}
2025-11-03,2025-11-04,2025-11-10,0.03347918046075972,-0.024269608765728527,0.0013909946832395548,-0.025660603448968082,50,0.0392156862745098,"688336,300136,688172,002837,000021",{}
2025-11-10,2025-11-11,2025-11-17,-0.034485712730807784,-0.027579530241252946,-0.014767691176859055,-0.012811839064393891,50,0.0392156862745098,"300857,300679,002837,002126,603228",{}
2025-11-17,2025-11-18,2025-11-24,-0.04094113667185115,-0.060176801801628516,-0.05063817912911195,-0.009538622672516567,50,0.0392156862745098,"301200,001221,002126,002340,000783",{}
2025-11-24,2025-11-25,2025-12-01,-0.06615479234179217,0.03165064934594238,0.033901172316182615,-0.0022505229702402332,50,0.0392156862745098,"300058,002756,601061,601179,000657",{}
2025-12-01,2025-12-02,2025-12-08,-0.05537836523501161,0.008913696112002482,0.009931944320845654,-0.0010182482088431713,50,0.0392156862745098,"300058,300339,000830,002202,002266",{}
2025-12-08,2025-12-09,2025-12-15,0.0007259099933768683,-0.009783136953369615,-0.008143057933315379,-0.001640079020054237,50,0.0392156862745098,"688525,002153,300037,300058,600141",{}
2025-12-15,2025-12-16,2025-12-22,0.09578940299364898,0.028908134045176805,0.019918436449337218,0.008989697595839587,50,0.0392156862745098,"300285,603650,000878,000426,600637",{}
2025-12-22,2025-12-23,2025-12-29,0.09674427765478598,0.03254017805057667,0.02411275830003623,0.00842741975054044,50,0.0392156862745098,"300285,688387,002436,601168,000426",{}
2025-12-29,2025-12-30,2026-01-07,0.1809986746309783,0.11967254672940819,0.05981564110103954,0.05985690562836865,50,0.0392156862745098,"300285,000960,000426,601168,300058",{}
2026-01-07,2026-01-08,2026-01-14,0.28180898227316725,0.0421327470160692,0.04477604169708971,-0.0026432946810205082,50,0.0392156862745098,"601168,002281,600312,002429,002436",{}
2026-01-14,2026-01-15,2026-01-21,0.20645578664656758,0.04302170478498712,0.013663118610225844,0.029358586174761274,50,0.0392156862745098,"688281,688375,002281,603920,688018",{}
2026-01-21,2026-01-22,2026-01-28,0.1591758237580899,0.06996383246446343,0.03130065503908663,0.038663177425376796,50,0.0392156862745098,"000060,688318,002281,688018,600673",{}
2026-01-28,2026-01-29,2026-02-04,0.05472589080325779,-0.040449272075501905,-0.0351239669421487,-0.005325305133353206,50,0.0392156862745098,"688002,688702,002195,300115,300346",{}
2026-02-04,2026-02-05,2026-02-11,-0.14648218169748317,-0.0021199046161073883,0.0032237397574204074,-0.005343644373527795,50,0.0392156862745098,"000831,000032,300748,002131,688709",{}
2026-02-11,2026-02-12,2026-02-26,-0.14939056574614848,0.04890741231041738,0.027793688807012495,0.02111372350340488,50,0.0392156862745098,"002837,688361,002851,002340,002850",{}
2026-02-26,2026-02-27,2026-03-05,0.10952360374467417,-0.03607807710568691,-0.028986647059043524,-0.007091430046643386,50,0.0392156862745098,"002851,002738,688002,688347,605358",{}
2026-03-05,2026-03-06,2026-03-12,0.12804459734133228,-0.010569970119908447,0.006053672502347007,-0.016623642622255456,50,0.0392156862745098,"300604,300395,002851,601179,300223",{}
2026-03-12,2026-03-13,2026-03-19,-0.06962821885822157,-0.08773958794134805,-0.05770484068850279,-0.03003474725284526,50,0.0392156862745098,"300058,600312,300604,000537,002353",{}
2026-03-19,2026-03-20,2026-03-26,-0.1898264505614572,-0.020277370890711043,-0.029828274146924794,0.009550903256213751,50,0.0392156862745098,"603225,000703,000657,002353,601231",{}
2026-03-26,2026-03-27,2026-04-02,-0.21462954297124928,-0.026434062563766843,-0.00482025299229405,-0.021613809571472794,50,0.0392156862745098,"000703,688563,688347,600673,000657",{}
2026-04-02,2026-04-03,2026-04-10,-0.08109437563360998,0.07965528630541553,0.04787087098419485,0.031784415321220685,50,0.0392156862745098,"688336,000155,002353,600563,688027",{}
2026-04-10,2026-04-13,2026-04-17,0.0923854506242837,0.0701797149102747,0.03072126825663024,0.03945844665364445,50,0.0392156862745098,"000657,600673,000830,002756,300223",{}
