as_of,eval_start,eval_end,val_ic,portfolio_return,benchmark_return,excess_return,n_holdings,max_weight,top_5,diagnostics
2025-07-04,2025-07-07,2025-07-11,-0.07251750441573494,0.010497593255742838,0.019562762679450785,-0.009065169423707947,80,0.024691358024691357,"688295,688702,688520,688192,688183",{}
2025-07-11,2025-07-14,2025-07-18,0.08219178931385288,0.010143908634679939,0.012034187705188604,-0.0018902790705086648,80,0.024691358024691357,"688192,688248,688702,600884,688183",{}
2025-07-18,2025-07-21,2025-07-25,0.058072711163158396,0.03269643742792125,0.03278586663737526,-8.942920945401167e-05,80,0.024691358024691357,"688525,003035,300888,601231,688520",{}
2025-07-25,2025-07-28,2025-08-01,0.05203972638853786,-0.008979397427299739,-0.013713588707584434,0.004734191280284695,80,0.024691358024691357,"688520,600487,688336,600927,688183",{}
2025-08-01,2025-08-04,2025-08-08,0.07731624605561911,0.025419430331909115,0.017752363073398003,0.0076670672585111115,80,0.024691358024691357,"688166,688520,000629,600606,000657",{}
2025-08-08,2025-08-11,2025-08-15,0.11425562312780116,0.0656607231995568,0.03875543607179566,0.02690528712776115,80,0.024691358024691357,"688520,688266,688018,002821,688615",{}
2025-08-15,2025-08-18,2025-08-22,0.08976942768060112,0.0364427411024842,0.03871116544392472,-0.0022684243414405197,80,0.024691358024691357,"688425,600528,688192,688166,688336",{}
2025-08-22,2025-08-25,2025-08-29,0.12365989631882619,0.041577064875921735,0.032405094237053955,0.00917197063886778,80,0.024691358024691357,"002265,688281,600967,002773,002837",{}
2025-08-29,2025-09-01,2025-09-05,0.06814778854472266,-0.01105172086952805,-0.01845401339193309,0.007402292522405039,80,0.024691358024691357,"688192,688709,002126,688615,688676",{}
2025-09-05,2025-09-08,2025-09-12,0.06532580192481716,0.04708572665752164,0.033815098251318565,0.013270628406203078,80,0.024691358024691357,"002773,002265,600208,688297,300570",{}
2025-09-12,2025-09-15,2025-09-19,-0.02119088568036396,0.016482652110322314,0.0031618345859654173,0.013320817524356897,80,0.024691358024691357,"688213,000519,688017,688166,603920",{}
2025-09-19,2025-09-22,2025-09-26,0.06749417168310666,-0.00018581612547398027,0.009840804122644542,-0.010026620248118522,80,0.024691358024691357,"688234,601099,300763,300115,688629",{}
2025-09-26,2025-09-29,2025-10-13,0.16255574084246235,0.003646535305301497,0.018734244903714448,-0.01508770959841295,80,0.024691358024691357,"000559,300763,688234,688166,603228",{}
2025-10-13,2025-10-14,2025-10-20,0.11726384963317682,-0.044551528720507355,-0.041607854280122925,-0.0029436744403844306,80,0.024691358024691357,"603228,300857,601212,002080,600580",{}
2025-10-20,2025-10-21,2025-10-27,-0.13536049416389279,0.06468022599952182,0.04381453032763627,0.02086569567188555,80,0.024691358024691357,"002402,301200,605358,002156,300073",{}
2025-10-27,2025-10-28,2025-11-03,-0.14972346024089878,0.0016250538074024231,-0.006205523109350297,0.007830576916752721,80,0.024691358024691357,"300972,605358,002202,300073,688469",{}
2025-11-03,2025-11-04,2025-11-10,0.07958255852426176,-0.011235137079942847,0.0013909946832395548,-0.012626131763182401,80,0.024691358024691357,"688336,001221,300390,300136,000021",{}
2025-11-10,2025-11-11,2025-11-17,-0.021497536257676853,-0.024071412957245127,-0.014767691176859055,-0.009303721780386073,80,0.024691358024691357,"601179,603766,601608,601611,688122",{}
2025-11-17,2025-11-18,2025-11-24,-0.03492674521778771,-0.06806606713843792,-0.05063817912911195,-0.017427888009325973,80,0.024691358024691357,"301200,688266,688778,603659,002340",{}
2025-11-24,2025-11-25,2025-12-01,-0.1083063517333406,0.03857143900655033,0.033901172316182615,0.004670266690367714,80,0.024691358024691357,"300390,300058,688525,601061,300037",{}
2025-12-01,2025-12-02,2025-12-08,-0.07722612973283041,0.011967359345310551,0.009931944320845654,0.0020354150244648976,80,0.024691358024691357,"300339,300058,300390,300037,688676",{}
2025-12-08,2025-12-09,2025-12-15,-0.005405730904265221,-0.0015010358655855884,-0.008143057933315379,0.00664202206772979,80,0.024691358024691357,"003031,300223,300058,300037,002738",{}
2025-12-15,2025-12-16,2025-12-22,0.08621994200960653,0.02864125765194264,0.019918436449337218,0.00872282120260542,80,0.024691358024691357,"300285,603650,300390,002595,000878",{}
2025-12-22,2025-12-23,2025-12-29,0.07595758867217284,0.05284919828738255,0.02411275830003623,0.02873643998734632,80,0.024691358024691357,"300285,600118,002402,000878,002340",{}
2025-12-29,2025-12-30,2026-01-07,0.173784036545139,0.10712420337778808,0.05981564110103954,0.04730856227674854,80,0.024691358024691357,"300285,300136,300058,000426,000960",{}
2026-01-07,2026-01-08,2026-01-14,0.2835388816240355,0.041876950763987494,0.04477604169708971,-0.0028990909331022136,80,0.024691358024691357,"000559,688037,601168,002281,000878",{}
2026-01-14,2026-01-15,2026-01-21,0.172881804826165,0.039648971568154744,0.013663118610225844,0.0259858529579289,80,0.024691358024691357,"688281,688375,002281,688318,300724",{}
2026-01-21,2026-01-22,2026-01-28,0.16836072397885207,0.06768489435706307,0.03130065503908663,0.036384239317976436,80,0.024691358024691357,"688281,688375,002281,002837,000060",{}
2026-01-28,2026-01-29,2026-02-04,0.12102600225470464,-0.04441045953938309,-0.0351239669421487,-0.009286492597234394,80,0.024691358024691357,"300346,688002,688702,300115,688375",{}
2026-02-04,2026-02-05,2026-02-11,-0.12786649376017536,0.006636682232675177,0.0032237397574204074,0.00341294247525477,80,0.024691358024691357,"600378,688248,000739,688120,300763",{}
2026-02-11,2026-02-12,2026-02-26,-0.2111949254255589,0.046138537778597756,0.027793688807012495,0.01834484897158526,80,0.024691358024691357,"688361,002837,002851,000703,000415",{}
2026-02-26,2026-02-27,2026-03-05,0.08021194164769616,-0.03477125683474244,-0.028986647059043524,-0.005784609775698918,80,0.024691358024691357,"688002,002851,688347,002738,605358",{}
2026-03-05,2026-03-06,2026-03-12,0.1574291690470544,-0.01156043520380138,0.006053672502347007,-0.017614107706148387,80,0.024691358024691357,"300395,300604,002851,002080,605358",{}
2026-03-12,2026-03-13,2026-03-19,-0.06698237124882331,-0.06945091377329847,-0.05770484068850279,-0.01174607308479568,80,0.024691358024691357,"300058,002261,603920,003031,300604",{}
2026-03-19,2026-03-20,2026-03-26,-0.16263343097702038,-0.009480899320885998,-0.029828274146924794,0.020347374826038794,80,0.024691358024691357,"300058,600032,603225,000703,300487",{}
2026-03-26,2026-03-27,2026-04-02,-0.21941878253031483,-0.024594838809794416,-0.00482025299229405,-0.019774585817500367,80,0.024691358024691357,"000703,688172,688520,603606,688347",{}
2026-04-02,2026-04-03,2026-04-10,-0.10409428811680224,0.06994586559918055,0.04787087098419485,0.022074994614985702,80,0.024691358024691357,"600563,301200,688336,600299,600580",{}
