as_of,eval_start,eval_end,val_ic,portfolio_return,benchmark_return,excess_return,n_holdings,max_weight,top_5,diagnostics
2025-07-04,2025-07-07,2025-07-11,0.013334870826686027,0.02492350220760038,0.019562762679450785,0.005360739528149597,50,0.0392156862745098,"300972,300757,688018,300432,688385",{}
2025-07-11,2025-07-14,2025-07-18,0.012793963157145686,0.02568748650033772,0.012034187705188604,0.013653298795149118,50,0.0392156862745098,"300972,002335,603899,002583,300857",{}
2025-07-18,2025-07-21,2025-07-25,-0.016830457790523338,0.015656784625919035,0.03278586663737526,-0.017129082011456225,50,0.0392156862745098,"688778,000539,003035,688183,002517",{}
2025-07-25,2025-07-28,2025-08-01,0.008400995997884434,-0.014893369166575082,-0.013713588707584434,-0.0011797804589906476,50,0.0392156862745098,"688520,301536,688235,688297,601399",{}
2025-08-01,2025-08-04,2025-08-08,0.008463286240545483,0.03460999867768936,0.017752363073398003,0.016857635604291356,50,0.0392156862745098,"688425,688248,600673,601212,688192",{}
2025-08-08,2025-08-11,2025-08-15,0.025237314428977968,0.04893571400350487,0.03875543607179566,0.010180277931709211,50,0.0392156862745098,"002821,688018,688629,688336,600927",{}
2025-08-15,2025-08-18,2025-08-22,0.033947748310774926,0.057997321472274384,0.03871116544392472,0.01928615602834966,50,0.0392156862745098,"688702,688183,300390,002130,603179",{}
2025-08-22,2025-08-25,2025-08-29,0.07720872144445359,0.008937130640003925,0.032405094237053955,-0.02346796359705003,50,0.0392156862745098,"300390,300454,688281,688166,002821",{}
2025-08-29,2025-09-01,2025-09-05,0.07478405490442544,-0.011787838905963459,-0.01845401339193309,0.0066661744859696295,50,0.0392156862745098,"688281,688561,688192,688037,600208",{}
2025-09-05,2025-09-08,2025-09-12,0.0923314734141783,0.04491853941512714,0.033815098251318565,0.011103441163808576,50,0.0392156862745098,"688297,688183,688778,300390,688234",{}
2025-09-12,2025-09-15,2025-09-19,0.02939851421352958,0.0026821169649423188,0.0031618345859654173,-0.00047971762102309856,50,0.0392156862745098,"603737,600095,688281,688180,002126",{}
2025-09-19,2025-09-22,2025-09-26,0.05439868945578936,0.00706120123903265,0.009840804122644542,-0.002779602883611892,50,0.0392156862745098,"603225,600884,002265,002821,601212",{}
2025-09-26,2025-09-29,2025-10-13,0.06035341807254076,0.007501273163473859,0.018734244903714448,-0.011232971740240589,50,0.0392156862745098,"688166,688615,002265,002773,600967",{}
2025-10-13,2025-10-14,2025-10-20,0.05568027748589556,-0.04883617181528732,-0.041607854280122925,-0.007228317535164397,50,0.0392156862745098,"002126,688322,603444,600673,603920",{}
