as_of,eval_start,eval_end,val_ic,portfolio_return,benchmark_return,excess_return,n_holdings,max_weight,top_5,diagnostics
2025-07-04,2025-07-07,2025-07-11,-0.019941102151221992,0.010541133590901223,0.019562762679450785,-0.009021629088549562,50,0.0392156862745098,"688520,688295,688702,688183,688100",{}
2025-07-11,2025-07-14,2025-07-18,0.06950199536950456,0.008606255313600916,0.012034187705188604,-0.0034279323915876875,50,0.0392156862745098,"688183,600606,003035,688248,300140",{}
2025-07-18,2025-07-21,2025-07-25,0.06695225764618605,0.038361128168499896,0.03278586663737526,0.005575261531124635,50,0.0392156862745098,"003035,688525,000967,688192,601212",{}
2025-07-25,2025-07-28,2025-08-01,0.0978323093915733,-0.020978462552181512,-0.013713588707584434,-0.007264873844597078,50,0.0392156862745098,"688520,601699,688375,002265,601399",{}
2025-08-01,2025-08-04,2025-08-08,0.08625842323212812,0.01813394438781015,0.017752363073398003,0.000381581314412148,50,0.0392156862745098,"688520,600606,688425,688336,600927",{}
2025-08-08,2025-08-11,2025-08-15,0.11907154348466698,0.05790926571763556,0.03875543607179566,0.0191538296458399,50,0.0392156862745098,"688520,688018,002821,688166,688235",{}
2025-08-15,2025-08-18,2025-08-22,0.10849937464323786,0.043919166922179204,0.03871116544392472,0.0052080014782544815,50,0.0392156862745098,"688425,688192,300390,000729,600312",{}
2025-08-22,2025-08-25,2025-08-29,0.16383643795119182,0.042436870231929255,0.032405094237053955,0.0100317759948753,50,0.0392156862745098,"002837,301200,300570,603228,688281",{}
2025-08-29,2025-09-01,2025-09-05,0.11624770622424638,-0.030911057254743687,-0.01845401339193309,-0.012457043862810598,50,0.0392156862745098,"688192,688629,600208,002939,688281",{}
2025-09-05,2025-09-08,2025-09-12,0.06007536095982617,0.06504086180276727,0.033815098251318565,0.03122576355144871,50,0.0392156862745098,"688702,001389,688297,002773,688234",{}
2025-09-12,2025-09-15,2025-09-19,-0.04733993484260277,-0.0018278482147127833,0.0031618345859654173,-0.0049896828006782004,50,0.0392156862745098,"688702,688772,688676,002126,002265",{}
2025-09-19,2025-09-22,2025-09-26,0.08544283482393414,-0.016951343807415108,0.009840804122644542,-0.02679214793005965,50,0.0392156862745098,"002683,002265,300115,300100,688629",{}
2025-09-26,2025-09-29,2025-10-13,0.1884606236332556,0.004493025740092706,0.018734244903714448,-0.01424121916362174,50,0.0392156862745098,"603179,688234,688166,603228,300115",{}
2025-10-13,2025-10-14,2025-10-20,0.1291723413624309,-0.06507971519632867,-0.041607854280122925,-0.023471860916205747,50,0.0392156862745098,"688122,603228,301308,003021,603156",{}
2025-10-20,2025-10-21,2025-10-27,-0.1735686264122739,0.08876251603474584,0.04381453032763627,0.044947985707109575,50,0.0392156862745098,"000021,688702,688037,603920,002281",{}
2025-10-27,2025-10-28,2025-11-03,-0.12001390060818376,-0.010522096257742978,-0.006205523109350297,-0.004316573148392681,50,0.0392156862745098,"688122,688676,001696,300024,300718",{}
2025-11-03,2025-11-04,2025-11-10,0.10293336115163905,-0.015639148554329293,0.0013909946832395548,-0.017030143237568848,50,0.0392156862745098,"688122,300136,001221,300390,688525",{}
2025-11-10,2025-11-11,2025-11-17,-0.07544353862985034,-0.016591270666606366,-0.014767691176859055,-0.001823579489747311,50,0.0392156862745098,"300677,000559,300972,603688,603379",{}
2025-11-17,2025-11-18,2025-11-24,-0.28107523864570666,-0.049457269610672004,-0.05063817912911195,0.0011809095184399446,50,0.0392156862745098,"688183,688525,301308,603688,603650",{}
2025-11-24,2025-11-25,2025-12-01,-0.20121326197782916,0.06644756973182708,0.033901172316182615,0.03254639741564447,50,0.0392156862745098,"000021,001389,601231,300857,688347",{}
2025-12-01,2025-12-02,2025-12-08,0.02398465578109587,0.03160058684302301,0.009931944320845654,0.02166864252217736,50,0.0392156862745098,"000657,000060,002756,600497,600549",{}
2025-12-08,2025-12-09,2025-12-15,0.031279535011984924,-0.012494673627691131,-0.008143057933315379,-0.004351615694375753,50,0.0392156862745098,"300223,300037,300115,688525,600582",{}
2025-12-15,2025-12-16,2025-12-22,0.05412686031460641,0.02009943485061917,0.019918436449337218,0.00018099840128195377,50,0.0392156862745098,"688172,300058,000878,300223,300285",{}
2025-12-22,2025-12-23,2025-12-29,0.06475253687858425,0.02459790721483435,0.02411275830003623,0.0004851489147981204,50,0.0392156862745098,"300285,600879,300058,300748,688525",{}
2025-12-29,2025-12-30,2026-01-07,0.1420635801952575,0.11922149421042384,0.05981564110103954,0.0594058531093843,50,0.0392156862745098,"300136,688387,300285,601399,601168",{}
2026-01-07,2026-01-08,2026-01-14,0.2558036809232727,0.07077480193555201,0.04477604169708971,0.0259987602384623,50,0.0392156862745098,"688037,300003,601168,000960,688318",{}
2026-01-14,2026-01-15,2026-01-21,0.1866303803490519,0.03118994268165998,0.013663118610225844,0.017526824071434136,50,0.0392156862745098,"688281,002281,300724,002261,688375",{}
2026-01-21,2026-01-22,2026-01-28,0.1410970778194593,0.06825586234339624,0.03130065503908663,0.03695520730430961,50,0.0392156862745098,"688281,688375,301200,002281,300058",{}
2026-01-28,2026-01-29,2026-02-04,0.12213374876995217,-0.03767222846370057,-0.0351239669421487,-0.002548261521551874,50,0.0392156862745098,"688002,300604,601179,600988,300017",{}
2026-02-04,2026-02-05,2026-02-11,-0.09819301090237927,-0.0005093363323102295,0.0032237397574204074,-0.003733076089730637,50,0.0392156862745098,"003035,688281,600871,300679,688018",{}
2026-02-11,2026-02-12,2026-02-26,-0.15426330914408273,0.03890549653155351,0.027793688807012495,0.011111807724541012,50,0.0392156862745098,"002202,688568,600118,000703,002624",{}
2026-02-26,2026-02-27,2026-03-05,0.09173199738545398,-0.037201405050444586,-0.028986647059043524,-0.008214757991401062,50,0.0392156862745098,"605358,002738,301308,603920,002851",{}
2026-03-05,2026-03-06,2026-03-12,0.15545059555771557,-0.009103652555643788,0.006053672502347007,-0.015157325057990795,50,0.0392156862745098,"601179,300604,002851,300223,300395",{}
