as_of,eval_start,eval_end,val_ic,portfolio_return,benchmark_return,excess_return,n_holdings,max_weight,top_5,diagnostics
2025-07-04,2025-07-07,2025-07-11,-0.026398017787682682,0.009688957537736336,0.019562762679450785,-0.009873805141714449,50,0.0392156862745098,"688702,688295,688520,300972,688192",{}
2025-07-11,2025-07-14,2025-07-18,0.028515111566414886,0.024133665055318634,0.012034187705188604,0.01209947735013003,50,0.0392156862745098,"688183,300972,688520,688248,688100",{}
2025-07-18,2025-07-21,2025-07-25,0.04483796670790676,0.03014225527959151,0.03278586663737526,-0.002643611357783751,50,0.0392156862745098,"003035,688520,688525,002558,688702",{}
2025-07-25,2025-07-28,2025-08-01,0.052160682473847045,-0.013601931355408306,-0.013713588707584434,0.00011165735217612792,50,0.0392156862745098,"600801,002130,688375,688425,603179",{}
2025-08-01,2025-08-04,2025-08-08,0.07416212731734785,0.029606251924776724,0.017752363073398003,0.011853888851378721,50,0.0392156862745098,"688375,688520,002130,601212,600606",{}
2025-08-08,2025-08-11,2025-08-15,0.11549466577834681,0.0771648800888646,0.03875543607179566,0.038409444017068944,50,0.0392156862745098,"688018,002821,688525,688235,688615",{}
2025-08-15,2025-08-18,2025-08-22,0.08625346550240304,0.05584659933925674,0.03871116544392472,0.017135433895332015,50,0.0392156862745098,"688192,002294,002558,688166,300390",{}
2025-08-22,2025-08-25,2025-08-29,0.13432552863775815,0.0338180276642375,0.032405094237053955,0.0014129334271835436,50,0.0392156862745098,"688192,002265,600208,300558,600967",{}
2025-08-29,2025-09-01,2025-09-05,0.09167732164016867,-0.0002446530388487637,-0.01845401339193309,0.018209360353084326,50,0.0392156862745098,"688192,688615,688037,688281,300450",{}
2025-09-05,2025-09-08,2025-09-12,0.04967641394622034,0.03905553025478088,0.033815098251318565,0.005240432003462317,50,0.0392156862745098,"002265,600208,600967,300570,603228",{}
2025-09-12,2025-09-15,2025-09-19,0.009072501981474421,0.026983580208707354,0.0031618345859654173,0.023821745622741936,50,0.0392156862745098,"000887,600435,603688,002335,603228",{}
2025-09-19,2025-09-22,2025-09-26,0.06970461861254178,-0.021061254641394276,0.009840804122644542,-0.030902058764038818,50,0.0392156862745098,"688629,688234,601099,002265,600967",{}
2025-09-26,2025-09-29,2025-10-13,0.1912047843047634,0.004776306008619443,0.018734244903714448,-0.013957938895095005,50,0.0392156862745098,"688166,603228,002080,300763,688615",{}
2025-10-13,2025-10-14,2025-10-20,0.12171298088652213,-0.058845394524225866,-0.041607854280122925,-0.017237540244102942,50,0.0392156862745098,"603228,002080,688122,002436,003021",{}
2025-10-20,2025-10-21,2025-10-27,-0.10103275501931916,0.058978774339271185,0.04381453032763627,0.015164244011634916,50,0.0392156862745098,"600801,688027,688019,688772,000021",{}
2025-10-27,2025-10-28,2025-11-03,-0.21497828013698733,0.0014933463224908405,-0.006205523109350297,0.007698869431841138,50,0.0392156862745098,"000034,000519,688322,300002,002851",{}
2025-11-03,2025-11-04,2025-11-10,0.09358762266036581,-0.008190105396348967,0.0013909946832395548,-0.009581100079588522,50,0.0392156862745098,"688122,002126,300136,688608,603920",{}
2025-11-10,2025-11-11,2025-11-17,-0.029667932435477624,-0.026808201208092405,-0.014767691176859055,-0.01204051003123335,50,0.0392156862745098,"002402,600580,600487,002126,000887",{}
2025-11-17,2025-11-18,2025-11-24,0.07794699821812272,-0.05240717957140979,-0.05063817912911195,-0.001769000442297844,50,0.0392156862745098,"688608,300339,600095,688213,603688",{}
2025-11-24,2025-11-25,2025-12-01,-0.06990653762399031,0.05538877776941076,0.033901172316182615,0.021487605453228142,50,0.0392156862745098,"300390,301308,301358,688676,301200",{}
2025-12-01,2025-12-02,2025-12-08,-0.04342238877779135,0.006641702103308909,0.009931944320845654,-0.0032902422175367443,50,0.0392156862745098,"002837,688361,600549,300002,300100",{}
2025-12-08,2025-12-09,2025-12-15,-0.05067676987321508,-0.006979992251615258,-0.008143057933315379,0.0011630656817001204,50,0.0392156862745098,"300751,002402,000830,002266,300718",{}
2025-12-15,2025-12-16,2025-12-22,0.09580480935048723,0.03306806471980332,0.019918436449337218,0.013149628270466104,50,0.0392156862745098,"300285,000878,300073,002409,300919",{}
2025-12-22,2025-12-23,2025-12-29,0.08813975503128953,0.03348593206742483,0.02411275830003623,0.009373173767388603,50,0.0392156862745098,"300285,300058,000426,601168,000878",{}
2025-12-29,2025-12-30,2026-01-07,0.15475505865254297,0.09943941489839249,0.05981564110103954,0.03962377379735295,50,0.0392156862745098,"300136,300285,601399,000960,002851",{}
2026-01-07,2026-01-08,2026-01-14,0.31789121574057977,0.04320364139632743,0.04477604169708971,-0.0015724003007622778,50,0.0392156862745098,"300003,688037,002080,600312,002281",{}
2026-01-14,2026-01-15,2026-01-21,0.20589573101929665,0.025974139758251524,0.013663118610225844,0.01231102114802568,50,0.0392156862745098,"688375,688281,300395,002044,002281",{}
2026-01-21,2026-01-22,2026-01-28,0.180509937620078,0.08175198480692342,0.03130065503908663,0.05045132976783678,50,0.0392156862745098,"688281,688375,002281,002837,688318",{}
2026-01-28,2026-01-29,2026-02-04,0.1116549302396472,-0.052635908320645575,-0.0351239669421487,-0.017511941378496876,50,0.0392156862745098,"688183,688002,002851,600673,688018",{}
2026-02-04,2026-02-05,2026-02-11,-0.12226940524111685,0.009787091674834337,0.0032237397574204074,0.00656335191741393,50,0.0392156862745098,"002837,002850,002851,002738,601168",{}
2026-02-11,2026-02-12,2026-02-26,-0.16317226110376565,0.06437611890859965,0.027793688807012495,0.036582430101587154,50,0.0392156862745098,"000039,002837,600312,603920,002850",{}
2026-02-26,2026-02-27,2026-03-05,0.07674193777411639,-0.04183392672340505,-0.028986647059043524,-0.012847279664361527,50,0.0392156862745098,"002851,603920,605358,301308,002738",{}
2026-03-05,2026-03-06,2026-03-12,0.1617231859772614,-0.014612643290358386,0.006053672502347007,-0.020666315792705392,50,0.0392156862745098,"300395,688027,605358,300604,601179",{}
2026-03-12,2026-03-13,2026-03-19,-0.06056782928652539,-0.06666265490243645,-0.05770484068850279,-0.008957814213933657,50,0.0392156862745098,"601179,002353,688027,600312,002756",{}
2026-03-19,2026-03-20,2026-03-26,-0.15418984591996185,-0.030211998639199926,-0.029828274146924794,-0.00038372449227513233,50,0.0392156862745098,"688027,688052,603920,688166,688172",{}
