as_of,eval_start,eval_end,val_ic,portfolio_return,benchmark_return,excess_return,n_holdings,max_weight,top_5,diagnostics
2025-11-03,2025-11-04,2025-11-10,0.07958255852426176,-0.01939242994200242,0.0013909946832395548,-0.020783424625241975,20,0.09523809523809523,"688336,001221,300390,300136,000021",{}
2025-11-10,2025-11-11,2025-11-17,-0.021497536257676853,-0.04310775520627801,-0.014767691176859055,-0.02834006402941896,20,0.09523809523809523,"601179,603766,688122,300857,300223",{}
2025-11-17,2025-11-18,2025-11-24,-0.03492674521778771,-0.0816291414771968,-0.05063817912911195,-0.03099096234808485,20,0.09523809523809523,"688778,301200,688266,603659,002340",{}
2025-11-24,2025-11-25,2025-12-01,-0.1083063517333406,0.045752271194315776,0.033901172316182615,0.01185109887813316,20,0.09523809523809523,"300390,300058,601179,601611,300207",{}
2025-12-01,2025-12-02,2025-12-08,-0.07722612973283041,-0.008780569804356783,0.009931944320845654,-0.018712514125202438,20,0.09523809523809523,"300339,688676,300037,300390,300058",{}
2025-12-08,2025-12-09,2025-12-15,-0.005405730904265221,-0.009112735720718697,-0.008143057933315379,-0.0009696777874033183,20,0.09523809523809523,"003031,002738,002153,300223,300058",{}
2025-12-15,2025-12-16,2025-12-22,0.08621994200960653,0.019935832795890562,0.019918436449337218,1.7396346553344433e-05,20,0.09523809523809523,"300285,603650,300390,002595,000878",{}
2025-12-22,2025-12-23,2025-12-29,0.07595758867217284,0.10389825626664974,0.02411275830003623,0.07978549796661351,20,0.09523809523809523,"300285,600118,002402,000878,002340",{}
2025-12-29,2025-12-30,2026-01-07,0.173784036545139,0.17282453182048735,0.05981564110103954,0.11300889071944781,20,0.09523809523809523,"300285,300136,300058,000426,000960",{}
2026-01-07,2026-01-08,2026-01-14,0.2835388816240355,0.04657003734365315,0.04477604169708971,0.0017939956465634413,20,0.09523809523809523,"000559,688037,601168,002281,000878",{}
2026-01-14,2026-01-15,2026-01-21,0.172881804826165,0.00849901547047003,0.013663118610225844,-0.005164103139755814,20,0.09523809523809523,"688281,688375,002281,688318,300724",{}
2026-01-21,2026-01-22,2026-01-28,0.16836072397885207,0.06278724602305849,0.03130065503908663,0.03148659098397186,20,0.09523809523809523,"688281,688375,002281,002837,000060",{}
2026-01-28,2026-01-29,2026-02-04,0.12102600225470464,-0.043926297688675814,-0.0351239669421487,-0.008802330746527115,20,0.09523809523809523,"300346,688002,688702,300115,688375",{}
2026-02-04,2026-02-05,2026-02-11,-0.12786649376017536,0.001148783764959172,0.0032237397574204074,-0.0020749559924612354,20,0.09523809523809523,"688248,600378,000739,688120,688692",{}
2026-02-11,2026-02-12,2026-02-26,-0.2111949254255589,0.04052924473864394,0.027793688807012495,0.012735555931631441,20,0.09523809523809523,"002837,688361,002851,000415,000703",{}
2026-02-26,2026-02-27,2026-03-05,0.08021194164769616,-0.05373111469402538,-0.028986647059043524,-0.024744467634981858,20,0.09523809523809523,"688002,002851,688347,002738,605358",{}
2026-03-05,2026-03-06,2026-03-12,0.1574291690470544,-0.01804051141252369,0.006053672502347007,-0.024094183914870698,20,0.09523809523809523,"300395,300604,002851,002080,605358",{}
2026-03-12,2026-03-13,2026-03-19,-0.06698237124882331,-0.04350564427282671,-0.05770484068850279,0.014199196415676081,20,0.09523809523809523,"002261,300058,603920,003031,600312",{}
2026-03-19,2026-03-20,2026-03-26,-0.16263343097702038,0.052172466451527844,-0.029828274146924794,0.08200074059845264,20,0.09523809523809523,"300058,600032,603225,000703,300487",{}
2026-03-26,2026-03-27,2026-04-02,-0.21941878253031483,-0.004117329683737319,-0.00482025299229405,0.0007029233085567308,20,0.09523809523809523,"688172,000703,688520,603606,002353",{}
2026-04-02,2026-04-03,2026-04-10,-0.10409428811680224,0.057312836056913376,0.04787087098419485,0.00944196507271853,20,0.09523809523809523,"600563,600299,301200,688336,600580",{}
2026-04-10,2026-04-13,2026-04-17,0.08152102841714397,0.08956879736188898,0.03072126825663024,0.05884752910525874,20,0.09523809523809523,"000657,000830,688568,600673,300223",{}
