as_of,eval_start,eval_end,val_ic,portfolio_return,benchmark_return,excess_return,n_holdings,max_weight,top_5,diagnostics
2025-07-04,2025-07-07,2025-07-11,-0.035573231881189986,0.007223309949882181,0.019562762679450785,-0.012339452729568604,50,0.0392156862745098,"688702,688520,600562,603228,688295",{}
2025-07-11,2025-07-14,2025-07-18,0.07123692383767227,0.014492151252607369,0.012034187705188604,0.0024579635474187653,50,0.0392156862745098,"688702,688520,600816,688336,600390",{}
2025-07-18,2025-07-21,2025-07-25,0.026089097728373777,0.03585204910287875,0.03278586663737526,0.0030661824655034906,50,0.0392156862745098,"688525,600927,688248,688702,002558",{}
2025-07-25,2025-07-28,2025-08-01,0.07111513207319654,-0.005570826284645597,-0.013713588707584434,0.008142762422938838,50,0.0392156862745098,"688520,688183,603444,002265,601399",{}
2025-08-01,2025-08-04,2025-08-08,0.07914948020895898,0.025267981656770352,0.017752363073398003,0.007515618583372349,50,0.0392156862745098,"002130,688166,002153,600606,000629",{}
2025-08-08,2025-08-11,2025-08-15,0.07472426548398413,0.073989528883788,0.03875543607179566,0.03523409281199234,50,0.0392156862745098,"688520,688018,002821,688235,688183",{}
2025-08-15,2025-08-18,2025-08-22,0.0471563210685537,0.014799160222794365,0.03871116544392472,-0.023912005221130357,50,0.0392156862745098,"688192,688520,688166,688425,603156",{}
2025-08-22,2025-08-25,2025-08-29,0.10654214396059984,0.02727782476481634,0.032405094237053955,-0.005127269472237614,50,0.0392156862745098,"002265,600967,688192,600801,300570",{}
2025-08-29,2025-09-01,2025-09-05,0.05964950082350199,-0.008422982859626829,-0.01845401339193309,0.01003103053230626,50,0.0392156862745098,"002126,300677,300570,300450,688192",{}
2025-09-05,2025-09-08,2025-09-12,0.06122627066380228,0.05693050049167467,0.033815098251318565,0.023115402240356103,50,0.0392156862745098,"600208,002558,603228,688166,688297",{}
2025-09-12,2025-09-15,2025-09-19,-0.03301969143183851,0.0030149407695927895,0.0031618345859654173,-0.00014689381637262786,50,0.0392156862745098,"300724,601162,688629,002402,002195",{}
2025-09-19,2025-09-22,2025-09-26,0.05941945480506415,9.44633316131209e-05,0.009840804122644542,-0.009746340791031422,50,0.0392156862745098,"688295,601099,688375,001389,600021",{}
2025-09-26,2025-09-29,2025-10-13,0.1952336098904517,0.0026883056979543837,0.018734244903714448,-0.016045939205760064,50,0.0392156862745098,"000559,300763,600673,600967,002436",{}
2025-10-13,2025-10-14,2025-10-20,0.10572909922130427,-0.053320063699573934,-0.041607854280122925,-0.01171220941945101,50,0.0392156862745098,"601212,300857,301308,603920,002080",{}
2025-10-20,2025-10-21,2025-10-27,-0.10055273413591374,0.05856481496097734,0.04381453032763627,0.01475028463334107,50,0.0392156862745098,"002402,600143,300450,000933,605589",{}
2025-10-27,2025-10-28,2025-11-03,-0.151216119727053,-0.003743745090041608,-0.006205523109350297,0.002461778019308689,50,0.0392156862745098,"301200,688019,600699,300073,002850",{}
2025-11-03,2025-11-04,2025-11-10,0.07707357035912057,-0.019313558185453338,0.0013909946832395548,-0.020704552868692893,50,0.0392156862745098,"688122,001221,688336,300136,688172",{}
2025-11-10,2025-11-11,2025-11-17,-0.028974057871347804,-0.010632178515487931,-0.014767691176859055,0.004135512661371124,50,0.0392156862745098,"002156,000657,688172,300390,603766",{}
2025-11-17,2025-11-18,2025-11-24,-0.04998617514246298,-0.05473286892050034,-0.05063817912911195,-0.004094689791388391,50,0.0392156862745098,"300037,002738,001221,002126,603228",{}
2025-11-24,2025-11-25,2025-12-01,-0.10874758139506926,0.05069063370843356,0.033901172316182615,0.016789461392250946,50,0.0392156862745098,"001221,300390,300058,600884,600021",{}
2025-12-01,2025-12-02,2025-12-08,-0.03326533988758608,0.02180307007343779,0.009931944320845654,0.011871125752592138,50,0.0392156862745098,"000426,600995,688525,002153,601179",{}
2025-12-08,2025-12-09,2025-12-15,-0.017304564471332995,-0.009921362236046454,-0.008143057933315379,-0.001778304302731076,50,0.0392156862745098,"000893,300058,002153,002444,601168",{}
2025-12-15,2025-12-16,2025-12-22,0.04021809556216125,0.023818195755594528,0.019918436449337218,0.0038997593062573103,50,0.0392156862745098,"300058,300390,300285,688099,002465",{}
2025-12-22,2025-12-23,2025-12-29,0.09234658829173029,0.030547069587059918,0.02411275830003623,0.006434311287023688,50,0.0392156862745098,"300285,600879,000426,600549,601168",{}
2025-12-29,2025-12-30,2026-01-07,0.1488103944854933,0.09854164536211128,0.05981564110103954,0.03872600426107174,50,0.0392156862745098,"300285,300136,000878,000703,002739",{}
2026-01-07,2026-01-08,2026-01-14,0.26961919245830535,0.06112226530421495,0.04477604169708971,0.01634622360712524,50,0.0392156862745098,"688037,300003,688375,000559,002261",{}
2026-01-14,2026-01-15,2026-01-21,0.13807600160429978,0.016693141522687565,0.013663118610225844,0.003030022912461721,50,0.0392156862745098,"688281,600879,002281,600118,688318",{}
