as_of,eval_start,eval_end,val_ic,portfolio_return,benchmark_return,excess_return,n_holdings,max_weight,top_5,diagnostics
2025-07-04,2025-07-07,2025-07-11,-0.034726112306093904,0.022475369603364697,0.019562762679450785,0.0029126069239139123,15,0.06666666666666667,"688520,688192,301536,688336,002080",{}
2025-07-11,2025-07-14,2025-07-18,0.06101697488612039,0.029562950085431212,0.012034187705188604,0.017528762380242608,15,0.06666666666666667,"600562,688183,002281,688349,002583",{}
2025-07-18,2025-07-21,2025-07-25,0.06460832724932553,0.039362370457767304,0.03278586663737526,0.006576503820392043,15,0.06666666666666667,"688525,603486,002558,688100,688819",{}
2025-07-25,2025-07-28,2025-08-01,0.09940142260674283,-0.015822894237872472,-0.013713588707584434,-0.002109305530288038,15,0.06666666666666667,"688520,688425,002558,600606,600927",{}
2025-08-01,2025-08-04,2025-08-08,0.07889910790172994,0.030546473647370793,0.017752363073398003,0.01279411057397279,15,0.06666666666666667,"688425,002130,688520,600927,688166",{}
2025-08-08,2025-08-11,2025-08-15,0.09955994359540118,0.09248743941541869,0.03875543607179566,0.05373200334362303,15,0.06666666666666667,"688018,688266,002410,600927,688520",{}
2025-08-15,2025-08-18,2025-08-22,0.11396222903750397,0.05266097863793471,0.03871116544392472,0.013949813194009987,15,0.06666666666666667,"688425,300390,688347,601699,688702",{}
2025-08-22,2025-08-25,2025-08-29,0.14668934627055383,0.032743383095636486,0.032405094237053955,0.00033828885858253055,15,0.06666666666666667,"600967,002126,002080,688778,301200",{}
2025-08-29,2025-09-01,2025-09-05,0.07645777926345271,-0.00577644071394947,-0.01845401339193309,0.012677572677983619,15,0.06666666666666667,"300570,600208,688281,688166,688615",{}
2025-09-05,2025-09-08,2025-09-12,0.05658155639519517,0.05060833357827377,0.033815098251318565,0.016793235326955203,15,0.06666666666666667,"688297,002265,001389,600498,002281",{}
2025-09-12,2025-09-15,2025-09-19,-0.07717676318814747,0.01636720759011765,0.0031618345859654173,0.013205373004152234,15,0.06666666666666667,"002138,600673,300395,300570,002558",{}
2025-09-19,2025-09-22,2025-09-26,0.0684359793437087,-0.026019199219049962,0.009840804122644542,-0.03586000334169451,15,0.06666666666666667,"688234,688295,002821,688629,601099",{}
2025-09-26,2025-09-29,2025-10-13,0.1777350843817152,0.0034458455053365984,0.018734244903714448,-0.01528839939837785,15,0.06666666666666667,"300763,688234,688615,002080,000559",{}
