as_of,eval_start,eval_end,val_ic,portfolio_return,benchmark_return,excess_return,n_holdings,max_weight,top_5,diagnostics
2025-07-04,2025-07-07,2025-07-11,-0.07251750441573494,0.009564265288481122,0.019562762679450785,-0.009998497390969663,50,0.0392156862745098,"688295,688702,688520,688183,603444",{}
2025-07-11,2025-07-14,2025-07-18,0.08219178931385288,0.008934712734420673,0.012034187705188604,-0.003099474970767931,50,0.0392156862745098,"688192,688248,688702,688183,688375",{}
2025-07-18,2025-07-21,2025-07-25,0.058072711163158396,0.02965118761072397,0.03278586663737526,-0.00313467902665129,50,0.0392156862745098,"688525,003035,601231,300888,000997",{}
2025-07-25,2025-07-28,2025-08-01,0.05203972638853786,-0.006709165418610864,-0.013713588707584434,0.00700442328897357,50,0.0392156862745098,"688520,600487,600927,688183,688336",{}
2025-08-01,2025-08-04,2025-08-08,0.07731624605561911,0.027291949318569243,0.017752363073398003,0.00953958624517124,50,0.0392156862745098,"688166,688520,000629,600606,000657",{}
2025-08-08,2025-08-11,2025-08-15,0.11425562312780116,0.06152428862808102,0.03875543607179566,0.022768852556285364,50,0.0392156862745098,"688520,688018,688266,688615,600562",{}
2025-08-15,2025-08-18,2025-08-22,0.08976942768060112,0.04620694289755083,0.03871116544392472,0.007495777453626111,50,0.0392156862745098,"688425,600528,688192,688166,300601",{}
2025-08-22,2025-08-25,2025-08-29,0.12365989631882619,0.04811662921225566,0.032405094237053955,0.015711534975201703,50,0.0392156862745098,"688281,002265,002837,600208,300570",{}
2025-08-29,2025-09-01,2025-09-05,0.06814778854472266,-0.005370673571143431,-0.01845401339193309,0.013083339820789658,50,0.0392156862745098,"688709,002126,688192,688676,688615",{}
2025-09-05,2025-09-08,2025-09-12,0.06532580192481716,0.04329716726420241,0.033815098251318565,0.009482069012883843,50,0.0392156862745098,"002773,600208,002265,300570,688322",{}
2025-09-12,2025-09-15,2025-09-19,-0.02119088568036396,0.024271703070262888,0.0031618345859654173,0.02110986848429747,50,0.0392156862745098,"001221,001389,002130,002756,002738",{}
2025-09-19,2025-09-22,2025-09-26,0.06749417168310666,0.0036905462722980394,0.009840804122644542,-0.0061502578503465025,50,0.0392156862745098,"688234,601099,300115,688629,300763",{}
2025-09-26,2025-09-29,2025-10-13,0.16255574084246235,-0.01099866054439702,0.018734244903714448,-0.02973290544811147,50,0.0392156862745098,"000559,300763,688234,688166,603228",{}
2025-10-13,2025-10-14,2025-10-20,0.11726384963317682,-0.04302952146039592,-0.041607854280122925,-0.0014216671802729924,50,0.0392156862745098,"601212,603228,603156,002080,300857",{}
2025-10-20,2025-10-21,2025-10-27,-0.13536049416389279,0.05829067816939224,0.04381453032763627,0.014476147841755972,50,0.0392156862745098,"002402,301200,300073,002202,603659",{}
2025-10-27,2025-10-28,2025-11-03,-0.14972346024089878,0.0017484970127987646,-0.006205523109350297,0.00795402012214906,50,0.0392156862745098,"300972,002402,601611,002409,688525",{}
2025-11-03,2025-11-04,2025-11-10,0.07958255852426176,-0.008210258064211749,0.0013909946832395548,-0.009601252747451303,50,0.0392156862745098,"001221,688336,300390,300136,000021",{}
2025-11-10,2025-11-11,2025-11-17,-0.021497536257676853,-0.028043214289004255,-0.014767691176859055,-0.0132755231121452,50,0.0392156862745098,"601179,603766,300857,603228,300223",{}
2025-11-17,2025-11-18,2025-11-24,-0.03492674521778771,-0.07689443076789566,-0.05063817912911195,-0.026256251638783715,50,0.0392156862745098,"688778,603659,688266,301200,600517",{}
2025-11-24,2025-11-25,2025-12-01,-0.1083063517333406,0.04034344250069577,0.033901172316182615,0.006442270184513155,50,0.0392156862745098,"300390,300058,688778,600516,301200",{}
2025-12-01,2025-12-02,2025-12-08,-0.07722612973283041,0.006091732215094139,0.009931944320845654,-0.0038402121057515143,50,0.0392156862745098,"300339,300037,300390,300058,000830",{}
2025-12-08,2025-12-09,2025-12-15,-0.005405730904265221,-0.007665466099329409,-0.008143057933315379,0.0004775918339859691,50,0.0392156862745098,"003031,002153,300223,300037,002738",{}
2025-12-15,2025-12-16,2025-12-22,0.08621994200960653,0.0316028389777165,0.019918436449337218,0.011684402528379281,50,0.0392156862745098,"300285,603650,000426,601118,600549",{}
2025-12-22,2025-12-23,2025-12-29,0.07595758867217284,0.06243087868243911,0.02411275830003623,0.03831812038240288,50,0.0392156862745098,"300285,600118,002402,002340,688387",{}
2025-12-29,2025-12-30,2026-01-07,0.173784036545139,0.13336059687020213,0.05981564110103954,0.07354495576916259,50,0.0392156862745098,"300285,300136,300058,601231,002738",{}
2026-01-07,2026-01-08,2026-01-14,0.2835388816240355,0.07896871086516083,0.04477604169708971,0.03419266916807112,50,0.0392156862745098,"000559,688037,600879,688385,601168",{}
2026-01-14,2026-01-15,2026-01-21,0.172881804826165,0.04902559664058627,0.013663118610225844,0.035362478030360425,50,0.0392156862745098,"688281,688375,002281,688318,688361",{}
2026-01-21,2026-01-22,2026-01-28,0.16836072397885207,0.06272263272195173,0.03130065503908663,0.0314219776828651,50,0.0392156862745098,"688281,688375,002281,300604,000060",{}
2026-01-28,2026-01-29,2026-02-04,0.12102600225470464,-0.0412209186590015,-0.0351239669421487,-0.006096951716852803,50,0.0392156862745098,"300346,688002,688702,688375,300115",{}
2026-02-04,2026-02-05,2026-02-11,-0.12786649376017536,-0.0012698590285245778,0.0032237397574204074,-0.004493598785944985,50,0.0392156862745098,"000739,600378,688248,000987,300677",{}
2026-02-11,2026-02-12,2026-02-26,-0.2111949254255589,0.031787903177984814,0.027793688807012495,0.003994214370972318,50,0.0392156862745098,"688361,002837,002851,000703,000415",{}
2026-02-26,2026-02-27,2026-03-05,0.08021194164769616,-0.0271778549896375,-0.028986647059043524,0.0018087920694060226,50,0.0392156862745098,"688002,001221,002851,600498,688347",{}
