as_of,eval_start,eval_end,val_ic,portfolio_return,benchmark_return,excess_return,n_holdings,max_weight,top_5,diagnostics
2025-07-04,2025-07-07,2025-07-11,-0.059964719333333874,-0.004522645023140264,0.019562762679450785,-0.024085407702591047,33,0.058823529411764705,"688295,688702,688183,688520,300972",{}
2025-07-11,2025-07-14,2025-07-18,0.060523997186655354,0.007777941485962464,0.012034187705188604,-0.00425624621922614,43,0.045454545454545456,"688183,688192,600927,300972,300140",{}
2025-07-18,2025-07-21,2025-07-25,0.04286430104161945,0.02580880318580442,0.03278586663737526,-0.006977063451570842,36,0.05405405405405406,"688525,600606,688375,688248,688100",{}
2025-07-25,2025-07-28,2025-08-01,0.06956480204201827,-0.013849039186471556,-0.013713588707584434,-0.00013545047888712143,46,0.0425531914893617,"600801,688520,688349,002558,603444",{}
2025-08-01,2025-08-04,2025-08-08,0.09011496273287344,0.013345537440105883,0.017752363073398003,-0.00440682563329212,53,0.037037037037037035,"600606,688520,002130,688375,688336",{}
2025-08-08,2025-08-11,2025-08-15,0.08976613761246299,0.07090381772153231,0.03875543607179566,0.03214838164973666,57,0.034482758620689655,"688266,688520,600528,688018,688166",{}
2025-08-15,2025-08-18,2025-08-22,0.08137513071125074,0.028881087169115704,0.03871116544392472,-0.009830078274809018,34,0.05714285714285714,"688425,600528,600580,601699,688347",{}
2025-08-22,2025-08-25,2025-08-29,0.13570467379595363,0.03631890444967661,0.032405094237053955,0.003913810212622652,43,0.045454545454545456,"688192,600208,002265,600967,002837",{}
2025-08-29,2025-09-01,2025-09-05,0.08293365696472586,-0.007534523718387101,-0.01845401339193309,0.010919489673545987,39,0.05,"688192,300450,600208,688709,688676",{}
2025-09-05,2025-09-08,2025-09-12,0.0764148059775,0.05063653533478715,0.033815098251318565,0.016821437083468588,64,0.03076923076923077,"002126,002558,688235,688297,600208",{}
2025-09-12,2025-09-15,2025-09-19,0.01305586404958757,0.02187012219539679,0.0031618345859654173,0.018708287609431374,30,0.06451612903225806,"600601,600580,002265,002126,002080",{}
2025-09-19,2025-09-22,2025-09-26,0.08028955541219493,-0.009108781637495315,0.009840804122644542,-0.01894958576013986,76,0.025974025974025976,"300763,688629,688234,600673,002683",{}
2025-09-26,2025-09-29,2025-10-13,0.19271868528131844,-0.0042902090328049295,0.018734244903714448,-0.023024453936519376,60,0.03278688524590164,"688234,300763,002080,000559,688166",{}
2025-10-13,2025-10-14,2025-10-20,0.14247261500030792,-0.05581557680757404,-0.041607854280122925,-0.014207722527451117,65,0.030303030303030304,"300432,603228,301308,002080,300857",{}
2025-10-20,2025-10-21,2025-10-27,-0.14912370773341385,0.04688551187774969,0.04381453032763627,0.0030709815501134205,60,0.03278688524590164,"300450,600580,002402,300207,600143",{}
2025-10-27,2025-10-28,2025-11-03,-0.167103508623,-0.0408673243072053,-0.006205523109350297,-0.034661801197855,33,0.058823529411764705,"688183,600580,000021,605358,688019",{}
2025-11-03,2025-11-04,2025-11-10,0.0685166851838163,-0.013760784247425736,0.0013909946832395548,-0.01515177893066529,66,0.029850746268656716,"688336,300136,002156,688525,601611",{}
2025-11-10,2025-11-11,2025-11-17,-0.03736845674421092,-0.00894849263418282,-0.014767691176859055,0.005819198542676235,53,0.037037037037037035,"001221,601179,300857,300136,000657",{}
2025-11-17,2025-11-18,2025-11-24,-0.0760047316478283,-0.056209276688509474,-0.05063817912911195,-0.005571097559397525,77,0.02564102564102564,"600096,301200,688266,688778,600157",{}
2025-11-24,2025-11-25,2025-12-01,-0.08784864516520893,0.053910298434485145,0.033901172316182615,0.02000912611830253,32,0.06060606060606061,"300390,300058,301358,301308,688676",{}
2025-12-01,2025-12-02,2025-12-08,-0.0493290888673527,0.007426190706302913,0.009931944320845654,-0.002505753614542741,30,0.06451612903225806,"300037,300058,300223,688525,000629",{}
2025-12-08,2025-12-09,2025-12-15,0.008571801016525441,0.002761414451409111,-0.008143057933315379,0.01090447238472449,39,0.05,"300751,000426,600096,002340,301200",{}
2025-12-15,2025-12-16,2025-12-22,0.039299505052994455,0.04603721455247385,0.019918436449337218,0.026118778103136633,30,0.06451612903225806,"300285,601231,000878,002837,300136",{}
2025-12-22,2025-12-23,2025-12-29,0.06642311548898626,0.03957901907876926,0.02411275830003623,0.015466260778733032,30,0.06451612903225806,"300285,300058,601168,002080,002436",{}
2025-12-29,2025-12-30,2026-01-07,0.12646802001367352,0.1179206332957835,0.05981564110103954,0.058104992194743965,39,0.05,"300136,601399,301611,600118,000960",{}
2026-01-07,2026-01-08,2026-01-14,0.24893577395682084,0.06923424845395657,0.04477604169708971,0.024458206756866857,58,0.03389830508474576,"688037,300346,600879,002281,688172",{}
2026-01-14,2026-01-15,2026-01-21,0.1455265064706848,0.022477751204641388,0.013663118610225844,0.008814632594415544,42,0.046511627906976744,"688375,002281,688281,002837,688037",{}
2026-01-21,2026-01-22,2026-01-28,0.1563211553129959,0.08069119609512489,0.03130065503908663,0.049390541056038254,61,0.03225806451612903,"301200,002281,300604,300724,002130",{}
2026-01-28,2026-01-29,2026-02-04,0.11640793185878,-0.03607984041844951,-0.0351239669421487,-0.0009558734763008142,65,0.030303030303030304,"300017,002195,300454,601179,688361",{}
2026-02-04,2026-02-05,2026-02-11,-0.12479836962653394,-0.01486361900234233,0.0032237397574204074,-0.018087358759762737,77,0.02564102564102564,"688281,300724,688599,002335,002409",{}
2026-02-11,2026-02-12,2026-02-26,-0.15801397100661982,0.051073911097148796,0.027793688807012495,0.0232802222901363,71,0.027777777777777776,"688702,688676,688234,688347,688599",{}
2026-02-26,2026-02-27,2026-03-05,0.06729762248209241,-0.04023289064336385,-0.028986647059043524,-0.011246243584320324,68,0.028985507246376812,"300395,300017,002738,002281,300454",{}
2026-03-05,2026-03-06,2026-03-12,0.14922169218348413,-0.009960339298103487,0.006053672502347007,-0.016014011800450492,66,0.029850746268656716,"600487,601179,300395,600549,002008",{}
2026-03-12,2026-03-13,2026-03-19,-0.08140547220930802,-0.05813889644166444,-0.05770484068850279,-0.0004340557531616468,30,0.06451612903225806,"300058,002335,688520,000021,002195",{}
2026-03-19,2026-03-20,2026-03-26,-0.16326448849114095,-0.0028009006261288556,-0.029828274146924794,0.027027373520795938,57,0.034482758620689655,"300207,300450,600032,688778,300487",{}
2026-03-26,2026-03-27,2026-04-02,-0.2353315677700974,0.000683377956573374,-0.00482025299229405,0.005503630948867424,60,0.03278688524590164,"688520,603606,000559,688777,601212",{}
2026-04-02,2026-04-03,2026-04-10,-0.07644711849729481,0.051168083339248806,0.04787087098419485,0.003297212355053959,30,0.06451612903225806,"688336,688520,300390,300037,603606",{}
2026-04-10,2026-04-13,2026-04-17,0.07891137404046059,0.052421183329206505,0.03072126825663024,0.021699915072576265,69,0.02857142857142857,"301308,002353,300058,300567,601179",{}
2026-04-17,2026-04-20,2026-04-24,0.1399864092742608,0.025432208703599718,0.0041004631738672526,0.021331745529732465,61,0.03225806451612903,"300136,002436,688629,600549,000960",{}
2026-04-24,2026-04-27,2026-05-06,0.1425895807506544,0.06677979588421774,0.04129111543384023,0.025488680450377513,53,0.037037037037037035,"300390,002756,301611,002837,300567",{}
